#OTU ID,SRR12327344_ALBARRACIN-ARIAS_2021,SRR12328004_ALBARRACIN-ARIAS_2021
K00265,0.06956743113766323,0.05417635818279432
K00266,0.07656655256449628,0.06011751765505873
K00270,0.0,0.0
K00271,0.0,0.0
K00273,0.06594506475073293,0.0
K00274,0.05049284358687905,0.08909343510794467
K00275,0.07268967065765665,0.048854794646067436
K00276,0.0,0.0
K00278,0.07306860830104488,0.046197276376712164
K00279,0.0,0.0
K00280,0.0,0.0
K00281,0.07685480674132146,0.06030724827111291
K00282,0.06809019293663632,0.03258464590676933
K00283,0.06798386147653161,0.03253376085523943
K00284,0.06302951834171573,0.07309033926225408
K00285,0.06105083348398129,0.029727111680323475
K00286,0.07219193528069325,0.048682216757820695
K00287,0.06973953224436609,0.055066808627827465
K00288,0.0903262755771758,0.0
K00290,0.08969064172831215,0.05387777819333358
K00293,0.020391919614345617,0.0
K00294,0.06633604654360302,0.03678392838690351
K00297,0.07438923337276723,0.04785688204304407
K00298,0.2773500981126146,0.3922322702763681
K00299,0.04743613963925329,0.03930965350738114
K00301,0.06912284314524145,0.03974402935888506
K00302,0.08618387802292582,0.07479258674413132
K00303,0.08286247832290046,0.028443863751528912
K00304,0.09219562589582074,0.018517994611473052
K00305,0.08740377225340612,0.01940510112520983
K00306,0.0,0.0
K00311,0.06178011540706568,0.05760076094714963
K00313,0.07990065962268039,0.06797186841621689
K00314,0.0,0.0
K00315,0.10277101097184739,0.0
K00316,0.10395510681895206,0.0
K00317,0.0,0.0
K00318,0.06552724141700964,0.03826340142539409
K00319,0.034511980426725576,0.0
K00320,0.055961117471513895,0.0
K00322,0.0627823047271019,0.03891621674672297
K00324,0.059144535345413224,0.04201521991853511
K00325,0.05958255159611456,0.05051895659104722
K00326,0.0,0.0
K00329,0.0,0.0
K00330,0.07200416173029091,0.024353817105213477
K00331,0.07448613995780727,0.02523325994412789
K00332,0.06780860669216596,0.024618057599300712
K00333,0.0685021420007315,0.02372097141572924
K00334,0.07432525256868704,0.033650403701377965
K00335,0.06729628063039417,0.03409123112538755
K00336,0.06712751579434831,0.04224643914839548
K00337,0.07141183630504236,0.023746235785357363
K00338,0.07235608980148249,0.024655612286572783
K00339,0.07167319161117658,0.024168215801694093
K00340,0.07168557892154566,0.024499413646361587
K00341,0.0713474677538042,0.024787708436013984
K00342,0.0746206524418444,0.02355711524217752
K00343,0.07169591146369718,0.02453127661650646
K00344,0.05552309573672569,0.03255975764041658
K00346,0.10779974986655556,0.1000959036024157
K00347,0.10732470417118611,0.10414249762191456
K00348,0.10812744811546089,0.09688357887703694
K00349,0.10811886896076303,0.09638067944191399
K00350,0.10722939763346727,0.0964378226597025
K00351,0.10517978878080775,0.0969841838719325
K00354,0.07185529695823219,0.08707983028187818
K00355,0.06544864897954228,0.0423508358059912
K00356,0.05883048539295198,0.029778738101476403
K00360,0.0,0.0
K00362,0.05128986104820157,0.035932727575174114
K00363,0.06342491154914993,0.041710200094089316
K00364,0.04332355067382405,0.06871629851992195
K00365,0.0,0.0
K00366,0.04119186097092682,0.11010122808485648
K00367,0.0,0.0
K00368,0.08932414102166679,0.024492078511510303
K00370,0.0533713839679092,0.04736335061653805
K00371,0.053402297354103886,0.04729172986316661
K00372,0.061166055657906775,0.03926178194999803
K00373,0.05666672535272666,0.05018262510021884
K00374,0.055532973653125345,0.04618920297947349
K00375,0.06387741983692977,0.06963954403080626
K00376,0.05509024169469598,0.011493587898115
K00380,0.07452345280204514,0.06936983752032631
K00381,0.0602920228814505,0.060186822977414435
K00382,0.06534303970790052,0.04021880964540378
K00383,0.0651181722651484,0.07249601551956332
K00384,0.06685346570758925,0.05012651120662803
K00385,0.06340372922241745,0.1372216520284785
K00387,0.0,0.0
K00389,0.05932897382939406,0.03562630175512467
K00390,0.05561588511282569,0.046443978351132884
K00392,0.03943759176878037,0.03554950709620409
K00394,0.06482764377021519,0.08209046051708184
K00395,0.0648150213490396,0.08207447689795144
K00399,0.030020981275904145,0.0
K00400,0.03482805495783732,0.0
K00401,0.030020981275904145,0.0
K00402,0.030020981275904145,0.0
K00404,0.06167952266369123,0.05353141674421595
K00405,0.05900169635588433,0.061369222419714306
K00406,0.055080812453790866,0.05490960846175207
K00407,0.05776573184515995,0.061699502333718174
K00410,0.06981436523999042,0.019163863597998296
K00411,0.06388425611800591,0.05796827748292625
K00412,0.060162831993067205,0.06126668260966401
K00413,0.06080703967385293,0.060050424761554054
K00423,0.0365059308063378,0.1032543649067534
K00425,0.07272296213581168,0.056601224234435844
K00426,0.07305375428907353,0.0567382503692946
K00427,0.0824477083845209,0.06324666505444643
K00428,0.05679793799240141,0.050777116191903594
K00430,0.0,0.0
K00432,0.06960735971328996,0.0656134582650331
K00433,0.07435389471557943,0.0958214994409731
K00435,0.0,0.0
K00436,0.05868984728758148,0.0
K00437,0.034067833155155526,0.0
K00440,0.02008386051048853,0.0
K00441,0.03161907324022777,0.0
K00442,0.018832759073719965,0.0
K00443,0.02008386051048853,0.0
K00446,0.08370695944248119,0.020568575298559915
K00448,0.06353087320855069,0.03445069397058369
K00449,0.07688754130665079,0.029989193040840124
K00450,0.05733645962576452,0.05895813511412491
K00451,0.06743913491295797,0.07427713046620332
K00452,0.10010218979625234,0.0
K00453,0.05240686545337996,0.02993149756967865
K00455,0.11314690735449812,0.10831279548257171
K00456,0.0,0.0
K00457,0.06030914129815539,0.05960932041992592
K00459,0.05885183159542684,0.048661864872017783
K00461,0.0,0.0
K00462,0.0,0.0
K00463,0.08198216496323776,0.0
K00464,0.022589061409176953,0.0
K00466,0.09078444640825763,0.0
K00467,0.03579807350793841,0.0
K00469,0.0609900270726818,0.0
K00471,0.0,0.06282911962593067
K00472,0.05237097026725307,0.060960066012962597
K00474,0.0,0.0
K00476,0.0,0.0
K00477,0.012643306166883018,0.0342304526522882
K00479,0.1078719251232131,0.02196783758642294
K00480,0.07206925391073622,0.03012752045710017
K00481,0.06939740233142243,0.05514207752418886
K00483,0.05462270724336561,0.08291271391598744
K00484,0.14022370371735568,0.16560530849177402
K00485,0.0,0.0
K00486,0.07375826995916775,0.014151176396331969
K00491,0.02184426323640447,0.060276604263935496
K00493,0.03405477396316705,0.0
K00496,0.05769889294307464,0.013083859053307396
K00499,0.023455354858573974,0.0
K00500,0.06056730124305219,0.07671359614567028
K00501,0.0,0.0
K00504,0.0,0.0
K00505,0.091269438334869,0.07713675413539652
K00507,0.056504901963743054,0.05693412219551555
K00508,0.041756565730833715,0.033164628211263064
K00510,0.04686354450330109,0.0
K00511,0.0,0.0
K00514,0.0,0.0
K00517,0.042283830272845456,0.01308025394652303
K00518,0.059574628764076876,0.0
K00520,0.04188779798447075,0.08925349222215834
K00523,0.05003878833002836,0.03004355997470191
K00524,0.0,0.0
K00525,0.06801559605816482,0.05106646584267763
K00526,0.05812492321011754,0.06748106380120977
K00527,0.07980403275945028,0.0727955145406612
K00528,0.07444313132432177,0.05128570571635094
K00529,0.06590434131363042,0.03056387271290733
K00531,0.026087750508837212,0.1087893603978401
K00532,0.07628001675766162,0.16004275103934554
K00533,0.0894669914024713,0.12449014737791851
K00534,0.08146438595388904,0.0
K00537,0.07375796260367722,0.07549478162559506
K00543,0.0,0.0
K00544,0.0,0.0
K00545,0.0,0.0
K00547,0.05170903078992709,0.056665804965508444
K00548,0.07108186349286201,0.04473233992223868
K00549,0.053313678614168115,0.0789246307867191
K00554,0.07228073619459702,0.04718133414299548
K00555,0.030396310229997735,0.0
K00556,0.06836775686737322,0.0417017881920728
K00557,0.06066269211185755,0.08884482293329966
K00558,0.07578146170651144,0.061624092509788134
K00559,0.0,0.0
K00560,0.06883357320558817,0.05499128434147261
K00561,0.0,0.02448662234773052
K00563,0.0518789173515445,0.10799238526706592
K00564,0.06414019684456326,0.10488300437188412
K00566,0.07301978090191696,0.04628830477732551
K00567,0.06905907039297474,0.04376786655142696
K00568,0.05698036156344909,0.0505619315549408
K00569,0.05442271829548494,0.096810915113333
K00570,0.07904372322813993,0.01856642900211512
K00571,0.06209712005855664,0.027068779293862786
K00573,0.06368552600303992,0.036822365925282215
K00574,0.059572395511943634,0.05035226695654087
K00575,0.058738626148892324,0.047248735142536843
K00577,0.03363565040843424,0.0
K00578,0.0345053759342809,0.0
K00579,0.0345053759342809,0.0
K00580,0.0345053759342809,0.0
K00581,0.0345053759342809,0.0
K00582,0.03453034615635362,0.0
K00583,0.04137252768970867,0.0
K00584,0.034471998600308626,0.0
K00586,0.030408855597539138,0.0
K00587,0.609449400220044,0.0
K00588,0.0,0.0
K00589,0.0,0.0
K00590,0.05108937814931138,0.0
K00594,0.046097097098824556,0.0
K00595,0.06181808842883342,0.04027937955013233
K00596,0.0,0.0
K00598,0.05852849631693294,0.019532417427816702
K00600,0.07017035107388024,0.04426086124470717
K00601,0.0,0.0
K00602,0.06800395369398926,0.047471718945367
K00603,0.11018027624185422,0.06452310608197756
K00604,0.06967745253204062,0.04857308286263449
K00605,0.07112463000921324,0.04259586045883271
K00606,0.0744129311320885,0.0457043898646277
K00608,0.033063135982640726,0.0
K00609,0.07005711575564294,0.045974870836776156
K00610,0.08790491270748833,0.06104216250599839
K00611,0.06919735400681315,0.053167923254733664
K00612,0.08701337146048094,0.0275503686510238
K00613,0.0,0.10052536125557698
K00615,0.07037134852744735,0.052380769987951714
K00616,0.07347306053479102,0.053110484039182296
K00619,0.062102278701702866,0.020217933338490438
K00620,0.06416295862325513,0.03531806403076112
K00621,0.3293790613225678,0.0
K00622,0.0,0.0
K00624,0.0,0.0
K00625,0.07557377216138472,0.045510650495964984
K00626,0.06490772259134706,0.03908215212084694
K00627,0.06129708910581374,0.041446817061074316
K00630,0.0,0.0
K00631,0.05868944993238096,0.084354267333287
K00632,0.05819143376362604,0.059242570492326056
K00633,0.09793411579751546,0.19299037503183705
K00634,0.09192303286689454,0.05210009289326574
K00635,0.0320293803342793,0.0
K00638,0.06942252052211413,0.0
K00639,0.07923029835751777,0.05501529443642543
K00640,0.07356781652783494,0.05021206013636277
K00641,0.055229188908101176,0.02809675005312214
K00643,0.07955236755620665,0.044071248465626864
K00645,0.071073017159537,0.04761465765914787
K00646,0.0,0.0
K00647,0.06310626970451808,0.0764909609049993
K00648,0.07221848373945583,0.05986114382712674
K00651,0.08782360607424448,0.08571868232002279
K00652,0.07044669158482288,0.04664150684136962
K00654,0.0,0.0
K00655,0.06789495850124339,0.049370769492809
K00656,0.08553249046000476,0.0945344528832027
K00657,0.11151812553500495,0.11396180262094961
K00658,0.06170136388966488,0.0480129798173702
K00661,0.085446208205642,0.08785435365988742
K00662,0.11093317161576678,0.13912049665990373
K00663,0.07748521626249832,0.0
K00666,0.05711758598347237,0.03811105784742802
K00672,0.05854146335107204,0.0
K00673,0.057287072623666904,0.0927034083694296
K00674,0.0587259270948717,0.05736510416938375
K00675,0.060040667208266445,0.07766861724427222
K00677,0.07669717756277361,0.03801740777856436
K00680,0.06978797601566922,0.058439254888111705
K00681,0.06313448359930908,0.053450037832889576
K00682,0.0,0.0
K00683,0.0,0.0
K00684,0.06173224128001932,0.05016541458618289
K00685,0.058502709521234354,0.05482686212277204
K00686,0.0,0.14108495448778036
K00687,0.0,0.0
K00688,0.07575858329548782,0.054351090692558585
K00689,0.06832534274052914,0.13377350671567215
K00690,0.05970660066878988,0.08514749403606571
K00691,0.08704032324335341,0.07314259446001366
K00692,0.07517044253889686,0.08061131897083457
K00693,0.0,0.0
K00694,0.07009188344156826,0.09055441912048345
K00695,0.0,0.0
K00696,0.12993959982084416,0.01808581034501624
K00697,0.050131519686636684,0.03832431753355312
K00700,0.07624975041205086,0.05828331337568636
K00701,0.0,0.0
K00702,0.10900916554054725,0.17549175538665845
K00703,0.07539435772141957,0.05339431099846739
K00705,0.07330492115597043,0.061505889316476936
K00709,0.0,0.0
K00712,0.11529417222230622,0.1546833638991868
K00713,0.4781934148224149,0.7296733571887672
K00720,0.035343969350108584,0.0
K00721,0.08400784648215598,0.03385638716724532
K00728,0.20851441405707477,0.0
K00729,0.0,0.0
K00737,0.21173540197217564,0.0
K00743,0.0,0.0
K00748,0.07549772608428523,0.03883156461819417
K00750,0.0,0.0
K00752,0.09519465740122,0.06634628378252372
K00754,0.07867457545351172,0.08494662888052619
K00756,0.06874865815903616,0.06590841328084686
K00757,0.09886995739999863,0.09416977956701203
K00758,0.06545025462846177,0.09044155016799252
K00759,0.07273407801099657,0.05217224573756548
K00760,0.0757406054028478,0.05182602215510177
K00761,0.07416771053549269,0.053188032717852364
K00762,0.06866815175993535,0.04511502668992868
K00763,0.06034025381322759,0.04564382140080138
K00764,0.06960136722313048,0.0466004648326326
K00765,0.0704433783373885,0.042973106215419395
K00766,0.0725099256705435,0.04657494130852681
K00767,0.06991680978534183,0.04435035059237759
K00768,0.07248302665180198,0.05687581918097348
K00769,0.07409280184157452,0.04263958275360675
K00772,0.0698879982272381,0.01648545683311405
K00773,0.07183142891977765,0.04556531826678193
K00782,0.06360857903286442,0.05284782149700283
K00783,0.07005978654095563,0.0529758580637565
K00784,0.07066302795752409,0.051802409399962494
K00785,0.0,0.0
K00786,0.06715266176677454,0.07455348561442979
K00788,0.07472063617711666,0.04508486336364668
K00789,0.06874491982967659,0.049872421558572716
K00790,0.0707876097795653,0.056206912192064105
K00791,0.07660604250712816,0.04442872658218412
K00793,0.07167208973676313,0.05520366025327925
K00794,0.0715396621483044,0.048691210263061134
K00795,0.060322188392922756,0.0662372847857471
K00796,0.07090690557621665,0.04248912288478685
K00797,0.0649836115764246,0.056572230256556354
K00798,0.0738505917263909,0.0302524150691746
K00799,0.06291504459640396,0.05214077983098949
K00800,0.07176080497816716,0.04619001036677944
K00801,0.056002144923226624,0.061570531792956865
K00803,0.057043335752821854,0.0
K00805,0.06074947524883286,0.05972471537475078
K00806,0.07081012717512558,0.05027295912500699
K00808,0.07923382909704596,0.0
K00809,0.06440106318282879,0.0278150519496893
K00812,0.07417913323571812,0.040158978582114806
K00813,0.08533171869552005,0.18281013748822322
K00816,0.0,0.0
K00817,0.06861613748171246,0.043720384539214265
K00818,0.06681543436813582,0.02364993394299733
K00819,0.06741704110698785,0.03139767296526713
K00820,0.07488010349660243,0.050418101855560934
K00821,0.07361831938016672,0.05974159641031221
K00822,0.06738040316912314,0.08643936343547065
K00823,0.07747496371102873,0.043803042678779276
K00824,0.06737353483648924,0.025248405714693157
K00826,0.07191743630410488,0.044500059279707835
K00827,0.0,0.0
K00830,0.08943247383602654,0.11796585043550425
K00831,0.07519749081002547,0.05298965573980914
K00832,0.0609628908050313,0.07131823531828857
K00833,0.06366989022841045,0.053305168011507
K00835,0.07346989914926379,0.07794636163470264
K00836,0.05416594960118879,0.016475241015269475
K00839,0.0264558185227649,0.02788688129866942
K00840,0.0562690188937594,0.06610336511104997
K00841,0.03208373967424143,0.06614232377085869
K00842,0.0969713639297848,0.11010983439858874
K00844,0.05061901370236678,0.014581885147252897
K00845,0.07546367386107482,0.0454481109654485
K00846,0.0,0.0
K00847,0.0779524394379471,0.06474191579937166
K00848,0.12281517176604001,0.06975514319010845
K00849,0.08656354855068384,0.06739696955381787
K00850,0.07831699640968974,0.04805465306885489
K00851,0.06218089627399698,0.04566103146917235
K00852,0.07609502093120983,0.06467567633216371
K00853,0.1246458955279385,0.098679061597604
K00854,0.08466288295542428,0.054228157537038725
K00855,0.05700512904186198,0.0754780242815476
K00856,0.06041428717759318,0.021291996683264616
K00857,0.08358200713918248,0.06716528757703592
K00858,0.0705816288226396,0.045588906413090005
K00859,0.07130767271284807,0.04976853445643245
K00860,0.062048881032292086,0.07984937775362103
K00861,0.0,0.0
K00862,0.01373702838881251,0.0
K00863,0.06882736588538424,0.0725229318090108
K00864,0.06254019066785006,0.0598566666541392
K00865,0.0528952283985897,0.07455720889806873
K00867,0.044654357309142384,0.076430236764614
K00868,0.06892089307360706,0.06767460833148477
K00869,0.0645188590619777,0.039013598164963983
K00870,0.0,0.0
K00872,0.06313239319947984,0.055391783365927635
K00873,0.07375905021478811,0.05299714835865073
K00874,0.0900923171318022,0.06994585047872251
K00875,0.1043770320648211,0.0
K00876,0.08604925695918267,0.07102441432391285
K00878,0.0616492233059006,0.06126500391739508
K00879,0.14263097410208522,0.17272858216514822
K00880,0.06987612850540154,0.08158269595102807
K00881,0.10577852200531028,0.0
K00882,0.06351660774641307,0.06978809581675345
K00883,0.08969908346029302,0.06548530251943765
K00884,0.08214239193962261,0.07693970938942943
K00885,0.17450748408220473,0.20500680768358104
K00886,0.03629470063865919,0.0
K00887,0.04764436176560628,0.038333004777313946
K00891,0.07117083797084044,0.05104123687350788
K00892,0.11221425320011687,0.33288766271567016
K00895,0.11114525781267422,0.0
K00897,0.0,0.07530704386441932
K00899,0.030989424303594436,0.04703249375925021
K00901,0.07166895722588486,0.05100152638638867
K00903,0.0,0.0
K00906,0.05447562718607494,0.03436486676506575
K00912,0.07594451315342991,0.03968316663695786
K00917,0.06783345439731485,0.07908580145630036
K00918,0.04909598412831475,0.017886821044360204
K00919,0.07245227327843011,0.04765092582539634
K00924,0.08144390303449614,0.02321917221607307
K00925,0.06827198257745092,0.04826293598238952
K00926,0.06771115021227025,0.06022031274634159
K00927,0.06989349076187601,0.045432818103198894
K00928,0.07081338107085941,0.05418489915555395
K00929,0.09696841038592866,0.06484672131661957
K00930,0.07244514393665923,0.0446227356699198
K00931,0.0734036847339864,0.054167677998908696
K00932,0.19561597519193466,0.2298045084823874
K00933,0.0,0.0
K00934,0.0,0.0
K00936,0.05781039461879744,0.0625855900503314
K00937,0.07265711298294929,0.049462638214816265
K00938,0.028252420470888537,0.06774692435208642
K00939,0.0727220524052458,0.04527187254482634
K00940,0.07129750678936886,0.0413074515520894
K00941,0.06514416019340849,0.04292074265874373
K00942,0.07370441581253931,0.049828162233483006
K00943,0.06209325814180751,0.041854293801816066
K00945,0.07308149949939996,0.051238797653297356
K00946,0.06808581695068096,0.04194687469218621
K00947,0.12946643476872288,0.0
K00948,0.06917335624194605,0.05654983258155524
K00949,0.08301110988087956,0.05845477896435131
K00950,0.07304364236142982,0.04646054377107869
K00951,0.074928317004851,0.0516839106140612
K00952,0.04589785130771565,0.0
K00954,0.07220053704486483,0.047128984055258255
K00955,0.06172733976701099,0.03754752902103856
K00956,0.0564942729103247,0.06449928188402024
K00957,0.06205355103079631,0.05624632467705299
K00958,0.0366680010710019,0.032192336148054106
K00960,0.0,0.0
K00962,0.0718813909604496,0.04632547463319748
K00963,0.055327188734852296,0.055618544893161766
K00965,0.07046066304162453,0.06432077298319533
K00966,0.06195150607724515,0.0
K00968,0.0,0.01432817691349968
K00969,0.07306718778149593,0.0493230010919536
K00970,0.07458897398671883,0.03673974659490141
K00971,0.08530474680920135,0.04957611096909521
K00972,0.18829780539013954,0.0
K00973,0.07279548537457095,0.051052982455873475
K00974,0.06703236833569554,0.053695834590513164
K00975,0.06801705850840312,0.07244293160504088
K00978,0.04327368419211545,0.038718245730251316
K00979,0.07673743101176712,0.03915577075176297
K00980,0.0840716744615621,0.11788839970071859
K00981,0.07336808279608811,0.04614662885702706
K00982,0.053293770295124256,0.04798836637796751
K00983,0.08335690388313295,0.0908851213730786
K00984,0.08238892383339338,0.11106802616368038
K00986,0.09959414449661115,0.13355093734341209
K00988,0.10811982121407643,0.04696424922790046
K00989,0.06371606057728772,0.04896512496112551
K00990,0.055587631574447766,0.05130421458406219
K00991,0.07092712586073188,0.04962634664466009
K00992,0.05816682416398353,0.05687567066540635
K00993,0.0,0.0
K00995,0.06190983214060842,0.0519012411288486
K00996,0.1192473630845689,0.1001063231753486
