,BIOFILME,CHORUME,LODO,OLEO,PEIXE,SEDIMENTO,SOLO
PWY-5177,11.247680350661117,10.150858307601146,189.6668451383431,104.850468162858,134.17138959974514,52.640670128402284,0.0
PWY-5178,0.0,8.140157000573689,60.1170597885252,61.66014782729665,126.80596449104091,50.47095597116625,170.08563702640186
PWY-5179,0.0,0.0,0.30045938674726064,0.0,0.0,0.0,0.0
PWY-5180,5.205591105251372,52.79378394301494,207.85724839942685,216.22666663291596,432.7876661009091,242.14843968760488,499.12205479430037
PWY-5181,0.0,58.20419458029726,68.22459472197156,72.46731976385517,99.672351231853,86.17370427303757,234.30405558455783
PWY-5182,5.205591105251372,52.79378394301494,207.85724839942685,216.22666663291596,432.7876661009091,242.14843968760488,499.12205479430037
PWY-5183,0.0,7.163841100498749,15.634979784240851,58.17246497937087,86.59168748179421,38.26575390606789,157.5753083918269
PWY-5184,0.0,0.0,1.038950710181151,0.0,0.0,0.0,0.0
PWY-5188,2500.10863585253,1481.070205662769,1636.5708058008229,1520.2202601695408,2449.9252655754576,2428.66817042761,2637.6652184110712
PWY-5189,2463.179836044038,1395.6445102177697,1556.9744693565851,1495.8877301042392,2333.2272623462586,2332.4021108810093,2530.1479477084104
PWY-5198,2522.952853794699,377.9832735476358,51.93996687433204,45.45396647475416,180.4900701396706,163.93783297056865,62.18082795154907
PWY-5265,0.0,0.0,9.630245345009204,143.56951600066276,75.42125724257151,0.06907416274232288,0.0
PWY-5266,0.0,9.058913375371295,55.10824002203893,0.0,13.848062609566782,21.100993937080947,369.7488072229975
PWY-5273,0.0,9.058913375371295,55.10824002203893,0.0,13.848062609566782,21.100993937080947,369.74880722299747
PWY-5304,7.335,84.9067857142857,301.3954621848739,280.89,228.45083333333332,616.463076923077,191.925
PWY-5345,58.00905177489469,871.3238852099424,1306.7740696566693,1274.1041569940608,2204.6018595974715,1692.235406512718,2404.388704412465
PWY-5347,530.0071589269094,660.2408021261814,1022.2598496828756,1341.4777416357617,1825.0266992394784,1449.7523575219448,1719.970333062816
PWY-5384,4.975696220817739,347.2195605844789,368.4177115885484,489.4051853065828,700.456869118177,453.56168430285203,590.1921550122513
PWY-5392,0.0,0.24938660819490344,5.922234788444436,0.0,0.9464468141844674,76.53668908141717,89.42214630646632
PWY-5415,2.7885522663381597,39.660402432022735,165.170108092175,196.19656415344622,371.32578564212355,187.51976745175222,442.4770619684205
PWY-5417,0.0,43.392880996824445,185.41497544997102,70.51432244875839,271.8258149330474,104.49903778510246,164.32142996608385
PWY-5419,2.7419352315130654,9.285699324753631,126.11120913137555,73.33529024857243,231.87307785838925,136.17560408843826,492.4662179295088
PWY-5420,2.82219941530074,12.30186130862353,138.8898039525715,100.49528641720224,271.39351527068976,155.60179422824368,461.81079918939895
PWY-5427,0.0,0.0,0.055057117984614566,0.0,0.0,0.0,0.0
PWY-5430,0.0,7.5814704692354224,98.68154817078745,70.03752152425044,141.3106002572109,97.50152827483059,243.02237350950168
PWY-5431,0.0,43.392880996824445,185.41497544997102,70.51432244875839,271.8258149330474,104.49903778510246,164.32142996608385
PWY-5484,1173.1760744541125,1406.174510257315,1874.9488481923443,1564.8173330739673,2650.1433657389975,2502.2252152546303,2395.362211049161
PWY-5499,0.0,0.0,0.15342419320669445,0.0,0.015625,0.0,0.0
PWY-5505,170.97553727744912,1193.1188973399499,1043.1792378935504,1135.8219870668813,1669.878017177349,1487.4395549638161,1531.8031354057885
PWY-5507,2.3960249372636007,44.60724457199479,134.9178351183799,312.0835977323683,188.6500781164725,293.1554206911358,15.639216043579404
PWY-5509,310.55591229921566,456.9937355963485,1225.4293750207753,1180.8141021261094,1661.5451134440834,1249.123946768065,918.4568997644479
PWY-5529,0.0,8.730352407949312,22.354893323559683,0.0,26.090170848512244,21.669630832711853,36.086403220762676
PWY-5531,0.0,7.567235451868392,49.05898007093746,0.0,187.65967615277813,69.53964352600974,94.72540254282956
PWY-5532,2244.828150283224,504.59000000000003,41.70931355665063,28.27314929925954,39.9973957629746,108.20372024552101,0.0
PWY-5647,0.0,4.4533837016070015,35.8632765368461,24.49575457040629,54.79101161999716,63.4029695814104,329.0690821929718
PWY-5651,0.0,30.160560484182184,76.35722125715637,78.39749187861223,296.63510045031177,134.14185881734088,509.5353933155821
PWY-5654,0.0,4.502054711799317,45.0885336450013,21.826680896478123,93.85363175384559,64.85264622595277,328.7439667101323
PWY-5655,0.0,7.429161959546383,50.12917768028063,44.161680754643335,87.6815315426309,100.91742814532557,409.7034028051057
PWY-5656,0.0,0.0,0.2841252373697524,0.0,0.0,0.0,0.0
PWY-5659,3018.7194588751067,2178.553014672018,1993.9793023294912,1725.033458531349,2646.13883272835,2726.6668450259217,2849.145956726441
PWY-5667,500.80529840698347,2004.331744014007,2476.4282841692116,2263.8766881351175,3499.090719057201,3254.6972601995813,3339.367395643393
PWY-5676,34.115796918657956,112.26606000344599,540.9225571867403,515.7371205229896,830.014312075868,620.8425612162702,307.41048279356266
PWY-5677,1.0474672491298251,2.5397515521370306,32.984015513958816,71.00582963707188,7.806219571007525,18.57148477309912,4.271497306971345
PWY-5686,3213.770904515045,2426.2574961344326,2289.2151778443776,2024.5938989639249,3145.759885746959,2950.7457291015644,2984.704887428339
PWY-5695,1060.6178852992243,1831.9721643209036,1948.9192628541875,1838.504746553328,2661.5785475752236,2457.066557811457,2379.8044515600395
PWY-5705,0.05,13.57600115577649,170.75847343381935,105.90816979853003,109.00596984029276,124.35136359974955,229.2913448522859
PWY-5741,0.0,6.353904180441974,92.07302465006973,105.03533417672837,419.97742070419855,122.89270543883694,121.57960580473267
PWY-5743,0.0,5.082011083866733,2.749855342216,0.0,0.05256728884762473,0.0,0.0
PWY-5744,0.0,4.083498968289018,2.739070493701459,0.0,0.05246375932838474,0.0,0.0
PWY-5747,1.9080139372822302,223.7833271752207,356.93939624210657,399.97360829544823,665.6818936885621,394.9099246372941,687.9146534944987
PWY-5789,0.0,0.0,0.1623091217581976,0.0,0.0,0.0,0.0
PWY-5823,0.0,0.0,0.9667426843483732,0.0,0.0,0.0,0.0
