#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K03439,0.036624668173458524,0.0236139323112705,0.023395280081494305,0.06385789457239253,0.0825748879541942,0.03265596301032097,0.00680103014209269,0.04052181375845228,0.07022244303197467,0.06402748387247673,0.07231815350504744,0.07360053326927535,0.03813701193096615,0.03934748447675751,0.023340296973563532,0.07657109596239772,0.06617087393535499,0.03226011852670724,0.026437653062623582,0.07508407778361459,0.010264324545455124,0.007518821723072974,0.07186546999451827,0.0742775385607937,0.016572448177961024,0.026095245323960334,0.07390417984232846,0.03411831292244106
K03442,0.01774229468388201,0.012957140027021554,0.011364163567983351,0.08011050212445582,0.0795998616816896,0.016468237566896714,0.007623312673631198,0.02087730157131413,0.08802643248475316,0.0697550466690596,0.09005068907123072,0.08191997437473701,0.03416344289454616,0.03327779487314284,0.024538437112200953,0.08636764311667347,0.08296520448119567,0.00539049608662997,0.00984165434263519,0.08020837595030102,0.015086970420524747,0.007623312673631198,0.08246558590043901,0.0825864737042566,0.01789720469182555,0.023837670604307637,0.0758829205018142,0.02499470210443445
K03444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133530272007976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03445,0.0,0.0,0.0,0.017084858699645385,0.0,0.0,0.0,0.0,0.02959184330792095,0.0,0.0,0.02021507743001713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06218982438812433,0.0,0.0,0.051254576098936154,0.03416971739929077,0.0,0.0,0.12670470324055327,0.0
K03446,0.0,0.0,0.0,0.00932434486412824,0.07180350996789812,0.0,0.0,0.0,0.02395467568468179,0.02232786368129621,0.0017023846720134934,0.0281249198791211,0.0,0.0,0.0,0.05498834252544425,0.0,0.0,0.0,0.07883750584413644,0.0,0.0,0.03497147304841102,0.0273972884610901,0.003404769344026987,0.0,0.10870629277009547,0.0
K03449,0.0,0.0,0.0,0.004163170637565476,0.10683218267593998,0.0,0.0,0.0,0.021632469194526962,0.02305584797534319,0.0,0.019438039425652576,0.0,0.0,0.0,0.0484611660212539,0.0,0.0,0.0,0.1235788660532812,0.0,0.0,0.04225156736762786,0.03883147059926263,0.010751947343734554,0.0,0.1823616060117338,0.0
K03451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011410990621589887,0.0,0.009882207760642825,0.028032509993575042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03844335474518633,0.0,0.0,0.0395288310425713,0.01613757769716461,0.0,0.0,0.052910586840152,0.0
K03453,0.07541251251661073,0.1274479544963832,0.048532111404898826,0.049525855533596376,0.07791714408527121,0.10950748099630564,0.10844044716247767,0.08232843740554892,0.0528055200598795,0.054169079681943566,0.07297067241131032,0.041403651037106574,0.08673252345226497,0.07988521896919142,0.08271288140659841,0.10417842009682317,0.04167136803872927,0.08570691034824338,0.15171160498770397,0.07231051542089134,0.09116342122971238,0.06902388072892832,0.03495277655246934,0.07582101604878426,0.07744469445993275,0.08579803615275702,0.1050721238960023,0.04984510947731955
K03455,0.0373809080427919,0.056887086143041964,0.03908160620904713,0.04277099165576875,0.06292680814813446,0.053106648197504255,0.06895009760965298,0.04107514277408098,0.03232586480969866,0.04824959163167993,0.050151750866610785,0.06341621894256697,0.05541610633922094,0.0551763471095311,0.055586868575489376,0.06778480343985481,0.04662218356754325,0.05077617380434574,0.06827083177653756,0.07844511058874211,0.06144705319051096,0.04388771383915339,0.044173792112092734,0.06441134462025803,0.048501881716556415,0.05721082716637769,0.07434985223257834,0.025694140911939452
K03457,0.0,0.0,0.0,0.004840725281920856,0.01874804840044468,0.0,0.0,0.0,0.012807355261145615,0.021288186749280378,0.0034229096727073994,0.0062555956947277485,0.0,0.0,0.0,0.053940973120966185,0.0,0.0,0.0,0.1662533690713681,0.0,0.0,0.017453483214400524,0.009681450563841712,0.0,0.0,0.22334321681358565,0.0
