#OTU ID,SRR6072276_ALAGAPPA_2017,SRR6072278_ALAGAPPA_2017
K00187,0.033682923695263746,0.018829326765887038
K00188,0.0,0.0
K00189,0.0,0.0
K00192,0.0,0.0
K00193,0.0,0.0
K00194,0.0,0.0
K00195,0.0,0.0
K00196,0.0,0.02722448172214857
K00197,0.0,0.02594443363990132
K00198,0.017041742623020537,0.0275509503372498
K00200,0.0389202698603974,0.027520786743897404
K00201,0.032629202505346434,0.023072330356239547
K00202,0.03141013898756575,0.022210322276119698
K00203,0.0,0.0
K00204,0.0,0.0
K00205,0.0,0.0
K00207,0.0,0.0
K00208,0.08259854429391428,0.07900855271826435
K00209,0.11888722049376532,0.12428294333944082
K00210,0.0806093671357541,0.06688354086140438
K00211,0.0,0.0
K00213,0.18666334823663935,0.0
K00214,0.0,0.17973234674277686
K00215,0.07576685327514356,0.06708777399064289
K00216,0.05792656561715732,0.0747828746460805
K00217,0.11969137651976984,0.07217661573767833
K00218,0.0,0.16799634443931707
K00219,0.10127773954553279,0.07760893401252435
K00220,0.11551647006889589,0.09936326247165196
K00221,0.0,0.0
K00222,0.0,0.0
K00226,0.05367649330888463,0.045570296093700516
K00227,0.0,0.0
K00228,0.10462485653398733,0.09115456862470826
K00230,0.0643105068884947,0.059391276906487295
K00231,0.07904824709230199,0.06657373293688533
K00232,0.08604128812112531,0.01882298302870752
K00239,0.08962053061747052,0.08044999199865054
K00240,0.09311141552124452,0.08275044121577642
K00241,0.09373060293824668,0.08529955779784248
K00242,0.10945741214711659,0.07534320598044897
K00243,0.04786502509740753,0.05789234454119837
K00244,0.06563361357160041,0.038567234127717925
K00245,0.09149517488034632,0.05423521767772722
K00246,0.09045821573799229,0.0536205436811801
K00247,0.11395371945225502,0.07104934041212019
K00248,0.06491364646457445,0.05319014684116861
K00249,0.10374360907195333,0.07055790973372174
K00252,0.10512653658110918,0.09215739296100449
K00253,0.10613629745268667,0.08145713341925259
K00254,0.09931013986948457,0.0900174841844844
K00255,0.08191897080447998,0.01574450097806597
K00256,0.14126346003994408,0.11236023694006621
K00257,0.09311928199857794,0.0625616062958348
K00259,0.08363956685830769,0.08074927935504925
K00260,0.09598329268248819,0.07446298551164422
K00261,0.07749857058479441,0.08080953617120615
K00262,0.053327460166194704,0.04964739052103149
K00263,0.15247706611474127,0.12912291811497667
K00264,0.0,0.0
K00265,0.08846703608977581,0.07387647205518365
K00266,0.06894100192320211,0.06056854942318207
K00270,0.11868493208819964,0.18313482611232582
K00271,0.07099665015429403,0.0
K00273,0.1184791639421359,0.038063380250862346
K00274,0.17229418537247232,0.11575786937958316
K00275,0.09724180377755466,0.08616248772501427
K00276,0.20214482933726322,0.08921149494876897
K00278,0.07377990295478813,0.07375286889497583
K00279,0.0,0.0
K00280,0.0,0.0
K00281,0.09561236415836216,0.07849299046321162
K00282,0.06820484514315132,0.06763471421468877
K00283,0.06829126564445162,0.06752909404229618
K00284,0.06087857378719895,0.08120872619639348
K00285,0.09753905846799289,0.0664305050864007
K00286,0.07563461733391608,0.0723501686651595
K00287,0.08356933252253917,0.0774196772020878
K00288,0.08362588146694387,0.06588369714104629
K00290,0.06000941776274394,0.03494773267863197
K00293,0.06992971710339817,0.08875887376074527
K00294,0.09098458282039104,0.08069524493676299
K00297,0.07427781540752347,0.07498684259748516
K00298,0.0,0.0
